Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Male,0-18 yrs,,,2013/14,232.46419940241,228.687754852045,236.287372600578,226.531713395181,238.504755017191,14439,6211279,,,Not compared,Not compared,20130000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,0-18 yrs,,,2021/22,148.531076091502,139.243242175871,158.614255658634,134.009547912672,164.465247082366,920,619399,,,Similar,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,0-18 yrs,,,2021/22,108.134713480297,99.8698596914977,117.692439742927,95.1364743920394,123.139524257186,580,536368,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,0-18 yrs,,,2021/22,196.15310823929,185.623714679951,206.527962423688,179.908452527532,212.79021208675,1370,698434,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,0-18 yrs,,,2021/22,121.851021459706,114.044575119312,130.343617146062,109.648265857693,135.272447402738,875,718090,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,0-18 yrs,,,2021/22,165.127767610188,157.229176580736,173.11659844514,152.862667847687,177.858469983639,1680,1017394,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,0-18 yrs,,,2021/22,118.709923482158,112.206626462275,125.491822373173,108.583880886052,129.478902717654,1245,1048775,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,0-18 yrs,,,2021/22,106.983110253737,98.627828705199,115.496834704688,94.1333364451783,120.641244182745,630,588878,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,138.862145068357,125.161236022654,153.653336150643,117.749887191174,162.484183393635,375,270052,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,151.390927509289,142.996941054405,160.149030109763,138.322982817167,165.299120882872,1215,802558,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,111.898355602802,103.359980297034,120.594770645287,98.7594877083059,125.844058885915,660,589821,,,Similar,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,75.545003237643,68.1862511453018,83.4813669951061,64.2021813321217,88.2175577211524,385,509630,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,134.080770858976,125.123976566316,142.87590724002,120.333575701302,148.2423819797,890,663779,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,96.8791696574441,89.9103959102635,104.865478016307,85.9177134143371,109.419866838614,660,681261,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,118.264067792445,111.640552429087,125.39165867306,107.89878267405,129.524737076761,1155,976628,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,84.6282803533432,79.1959193957975,90.7586051585666,76.0813747469384,94.2584443586681,840,992576,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,0-18 yrs,,,2021/22,82.9717075398978,75.4302540933411,90.68076929441,71.4207357913534,95.3738081256566,465,560432,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,172.310512565135,161.903283261432,183.967355522937,155.934474539851,190.625983115409,955,554232,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,181.621043743945,175.288091957196,188.373859064152,171.647627670795,192.246091992674,2990,1646285,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,130.662741271233,124.298638827074,137.26822445477,120.739412103651,141.143301712503,1580,1209220,,,Similar,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,92.7344029338488,86.8044022447788,98.5616864891452,83.6226258245213,102.108960557516,970,1045998,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,165.539456751624,158.848672981984,172.591038971377,155.046475784498,176.673448697122,2255,1362213,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,110.051016506938,104.483185385227,115.54160859385,101.450499483847,118.847243388671,1540,1399351,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,142.174960958304,136.989076788898,147.50691351561,134.065900751496,150.621453869674,2835,1994022,,,Worse,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,102.138240802292,97.8965467014675,106.718713230058,95.4597014328342,109.342569365342,2085,2041351,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,0-18 yrs,,,2021/22,95.2745560379706,89.6298361506881,100.999649145012,86.541121684525,104.420917291024,1095,1149310,,,Better,Not compared,20210000,,,1y
90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Male,0-18 yrs,,,2022/23,140.282525521119,137.401647051112,143.20859754226,135.761306208568,144.908239320872,9016,6427030,,Decreasing and getting better,Not compared,Not compared,20220000,,,1y
90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,,,2022/23,103.166176664108,100.636407258091,105.74346051147,99.1995843971612,107.242605331763,6311,6117315,,Decreasing and getting better,Not compared,Not compared,20220000,,,1y
90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,,,2022/23,122.190516922167,120.26369269964,124.140476728948,119.163306766598,125.271234287194,15328,12544345,,Decreasing and getting better,Not compared,Not compared,20220000,,,1y
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Most deprived decile (IMD2019),2022/23,186.748506011952,179.631735913301,194.383810800114,175.541899246932,198.75988510408,2490,1333344,,Decreasing and getting better,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Second most deprived decile (IMD2019),2022/23,165.935588133441,157.412208861304,175.050626491242,152.588602679765,180.333595009803,1380,831648,,No significant change,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Third more deprived decile (IMD2019),2022/23,102.515522084027,96.4918650707582,108.816723384339,93.1450141379017,112.526382241206,1080,1053499,,Decreasing and getting better,Better,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Fourth more deprived decile (IMD2019),2022/23,138.971927670611,131.663885322465,146.371996010187,127.641011621524,150.776816124424,1390,1000202,,Decreasing and getting better,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Fifth more deprived decile (IMD2019),2022/23,140.241331958746,133.533139008529,147.026164657093,129.82470759451,151.053387880423,1680,1197935,""Should be treated with caution, as it contains areas for which values have not been presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023"",Decreasing and getting better,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Fifth less deprived decile (IMD2019),2022/23,125.136785156115,118.862416793508,132.025320717132,115.26060146119,135.966169479797,1410,1126767,,No significant change,Similar,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Fourth less deprived decile (IMD2019),2022/23,109.395463363954,104.357861092337,114.613381379605,101.53565946801,117.671591222233,1770,1617983,,No significant change,Better,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Third less deprived decile (IMD2019),2022/23,110.67280652646,105.551986566363,116.111915787549,102.648364052194,119.262694234425,1710,1545095,,Decreasing and getting better,Better,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Second least deprived decile (IMD2019),2022/23,90.5961722293631,86.1698684119787,94.9630842618815,83.7542348109936,97.5884091751521,1650,1821269,""Should be treated with caution, as it contains areas for which values have not been presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023"",Decreasing and getting better,Better,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/21 geography)"",Least deprived decile (IMD2019),2022/23,75.2506140548474,69.9169883005921,80.6756695191044,67.0290182930167,83.939917912159,765,1016603,""Should be treated with caution, as it contains areas for which values have not been presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023"",Decreasing and getting better,Better,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2022/23,186.748506011952,179.631735913301,194.383810800114,175.541899246932,198.75988510408,2490,1333344,,Decreasing and getting better,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2022/23,165.935588133441,157.412208861304,175.050626491242,152.588602679765,180.333595009803,1380,831648,,No significant change,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2022/23,102.515522084027,96.4918650707582,108.816723384339,93.1450141379017,112.526382241206,1080,1053499,,Decreasing and getting better,Better,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2022/23,140.551130797734,133.400343967051,147.788955240786,129.457996006868,152.092833128575,1485,1056555,,Decreasing and getting better,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2022/23,137.559978659388,130.992017130039,144.371980588416,127.316496740582,148.366862153485,1645,1195842,""Should be treated with caution, as it contains areas for which values have not been presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023"",Decreasing and getting better,Worse,Not compared,20220000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2022/23,124.147817374681,117.344618330597,131.040397005612,113.607078065785,135.148523068552,1280,1031029,,Decreasing and getting better,Similar,Not compared,20220000,,,1y"
